VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,trip_duration
2,2017-03-10 15:15:29,2017-03-10 15:22:39,1,1.91471,1,N,140,263,1,7.0,0.0,0.5,0.0,0.0,0.3,7.8,7.166666666666668
2,2017-03-10 15:15:29,2017-03-10 15:30:35,1,4.5212900000000005,1,N,144,246,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8,15.1
1,2017-03-10 15:15:30,2017-03-10 15:40:15,1,7.4014,1,N,261,48,1,19.0,0.0,0.5,3.96,0.0,0.3,23.76,24.75
2,2017-03-10 15:15:30,2017-03-10 15:19:23,6,0.6436000000000001,1,N,43,236,1,4.5,0.0,0.5,3.0,0.0,0.3,8.3,3.8833333333333337
2,2017-03-10 15:15:30,2017-03-10 15:24:27,4,1.9951599999999998,1,N,238,236,1,7.5,0.0,0.5,1.24,0.0,0.3,9.54,8.95
2,2017-03-10 15:15:30,2017-03-10 15:34:09,6,10.989469999999999,1,N,261,162,1,22.5,0.0,0.5,4.66,0.0,0.3,27.96,18.65
2,2017-03-10 15:15:31,2017-03-10 15:25:07,2,2.33305,1,N,43,142,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56,9.6
2,2017-03-10 15:15:31,2017-03-10 15:28:15,1,3.6846099999999997,1,N,247,41,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8,12.733333333333333
2,2017-03-10 15:15:31,2017-03-10 15:21:41,1,1.09412,1,N,239,236,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,6.166666666666668
1,2017-03-10 15:15:32,2017-03-10 15:54:38,3,13.9983,1,N,138,164,2,33.5,0.0,0.5,0.0,5.54,0.3,39.84,39.1
1,2017-03-10 15:15:32,2017-03-10 15:21:54,2,1.4481,1,N,239,143,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8,6.366666666666666
1,2017-03-10 15:15:32,2017-03-10 15:41:07,1,9.3322,1,N,113,33,1,21.0,0.0,0.5,4.35,0.0,0.3,26.15,25.58333333333333
1,2017-03-10 15:15:32,2017-03-10 15:17:58,1,1.2872,1,N,233,137,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,2.433333333333333
1,2017-03-10 15:15:32,2017-03-10 15:21:13,2,1.4481,1,N,107,170,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15,5.683333333333334
2,2017-03-10 15:15:32,2017-03-10 15:22:44,1,1.83426,1,N,238,142,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,7.2
2,2017-03-10 15:15:32,2017-03-10 15:23:35,1,2.71921,1,N,163,246,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,8.05
1,2017-03-10 15:15:33,2017-03-10 15:22:01,1,2.2526,1,N,162,141,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75,6.466666666666668
1,2017-03-10 15:15:33,2017-03-10 15:26:41,1,2.4135,1,N,164,90,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,11.133333333333333
2,2017-03-10 15:15:33,2017-03-10 15:19:15,6,0.88495,1,N,163,230,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36,3.7
1,2017-03-10 15:15:34,2017-03-10 15:19:28,1,0.8045,1,N,234,164,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,3.9
1,2017-03-10 15:15:34,2017-03-10 15:21:25,1,1.609,1,N,236,75,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15,5.85
2,2017-03-10 15:15:34,2017-03-10 15:36:25,1,8.463339999999999,1,N,132,205,1,19.0,0.0,0.5,3.0,0.0,0.3,22.8,20.85
2,2017-03-10 15:15:34,2017-03-10 15:28:58,1,2.86402,1,N,107,161,1,10.0,0.0,0.5,2.5,0.0,0.3,13.3,13.4
1,2017-03-10 15:15:35,2017-03-10 15:46:01,1,15.4464,1,Y,230,138,1,31.5,0.0,0.5,7.55,5.54,0.3,45.39,30.433333333333334
1,2017-03-10 15:15:35,2017-03-10 15:24:08,1,2.0917,1,N,114,158,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95,8.55
1,2017-03-10 15:15:35,2017-03-10 15:20:29,1,0.8045,1,N,79,114,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8,4.9
2,2017-03-10 15:15:35,2017-03-10 15:33:03,1,3.18582,1,N,143,161,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36,17.466666666666665
2,2017-03-10 15:15:35,2017-03-10 15:38:16,6,4.827,1,N,162,238,1,16.5,0.0,0.5,2.6,0.0,0.3,19.9,22.68333333333333
2,2017-03-10 15:15:35,2017-03-10 15:29:11,1,4.006410000000002,1,N,68,231,1,11.5,0.0,0.5,1.0,0.0,0.3,13.3,13.6
2,2017-03-10 15:15:36,2017-03-10 15:23:19,1,1.65727,1,N,48,186,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,7.716666666666668
2,2017-03-10 15:15:36,2017-03-10 15:19:48,1,0.70796,1,N,238,239,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,4.2
1,2017-03-10 15:15:37,2017-03-10 15:26:42,1,1.609,1,N,90,164,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8,11.083333333333336
1,2017-03-10 15:15:37,2017-03-10 15:21:06,1,1.1263,1,N,162,237,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55,5.4833333333333325
1,2017-03-10 15:15:37,2017-03-10 15:38:45,2,2.5744,1,N,162,164,1,15.0,0.0,0.5,3.95,0.0,0.3,19.75,23.13333333333333
2,2017-03-10 15:15:37,2017-03-10 15:25:40,6,2.76748,1,N,125,186,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,10.05
2,2017-03-10 15:15:37,2017-03-10 15:38:41,2,4.40866,1,N,140,164,1,16.5,0.0,0.5,2.0,0.0,0.3,19.3,23.066666666666666
1,2017-03-10 15:15:38,2017-03-10 15:24:07,1,1.2872,1,N,100,161,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35,8.483333333333334
1,2017-03-10 15:15:38,2017-03-10 16:02:32,1,29.1229,2,N,132,229,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99,46.9
1,2017-03-10 15:15:39,2017-03-10 15:36:57,1,4.0225,1,N,68,79,1,14.5,0.0,0.5,2.0,0.0,0.3,17.3,21.3
2,2017-03-10 15:15:39,2017-03-10 15:19:54,2,1.14239,1,N,158,158,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96,4.250000000000001
2,2017-03-10 15:15:39,2017-03-10 15:26:14,3,2.46177,1,N,230,237,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,10.583333333333334
2,2017-03-10 15:15:39,2017-03-10 15:20:02,5,0.8688600000000001,1,N,164,234,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,4.383333333333334
1,2017-03-10 15:15:40,2017-03-10 15:20:34,1,1.1263,1,N,246,90,1,5.5,0.0,0.5,1.55,0.0,0.3,7.85,4.9
2,2017-03-10 15:15:40,2017-03-10 15:19:57,5,1.4802799999999998,1,N,233,137,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,4.283333333333333
2,2017-03-10 15:15:40,2017-03-10 15:18:08,3,0.7562300000000001,1,N,233,233,1,4.0,0.0,0.5,1.2,0.0,0.3,6.0,2.466666666666667
2,2017-03-10 15:15:40,2017-03-10 15:27:44,1,2.2526,1,N,75,238,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36,12.066666666666665
1,2017-03-10 15:15:41,2017-03-10 15:25:24,2,1.7699,1,N,68,161,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,9.716666666666667
1,2017-03-10 15:15:41,2017-03-10 15:39:45,1,17.698999999999995,1,N,132,39,2,32.0,0.0,0.5,0.0,0.0,0.3,32.8,24.066666666666666
1,2017-03-10 15:15:41,2017-03-10 15:28:40,1,3.7007,1,N,161,140,1,10.5,0.0,0.5,2.25,0.0,0.3,13.55,12.983333333333333
1,2017-03-10 15:15:41,2017-03-10 15:40:42,1,11.263,1,N,138,255,1,24.5,0.0,0.5,5.05,0.0,0.3,30.35,25.016666666666666
2,2017-03-10 15:15:41,2017-03-10 15:28:39,2,1.68945,1,N,43,141,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,12.966666666666667
2,2017-03-10 15:15:41,2017-03-10 15:32:01,1,2.38132,1,N,68,234,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16,16.333333333333336
2,2017-03-10 15:15:41,2017-03-10 15:17:53,1,0.8205899999999999,1,N,239,142,1,4.0,0.0,0.5,2.0,0.0,0.3,6.8,2.2
1,2017-03-10 15:15:42,2017-03-10 15:28:15,1,2.4135,1,N,142,161,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,12.55
1,2017-03-10 15:15:42,2017-03-10 15:50:00,1,18.8253,1,N,236,95,2,37.0,0.0,0.5,0.0,5.54,0.3,43.34,34.3
1,2017-03-10 15:15:42,2017-03-10 15:49:22,1,8.849499999999997,1,N,236,90,1,25.0,0.0,0.5,3.0,0.0,0.3,28.8,33.66666666666667
2,2017-03-10 15:15:42,2017-03-10 15:33:06,1,3.8616,1,N,113,90,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3,17.4
2,2017-03-10 15:15:42,2017-03-10 15:26:58,1,2.28478,1,N,48,239,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,11.266666666666667
1,2017-03-10 15:15:43,2017-03-10 15:21:53,2,1.609,1,N,100,163,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,6.166666666666668
1,2017-03-10 15:15:43,2017-03-10 15:25:55,2,2.8962,1,N,256,232,1,9.5,0.0,0.5,0.5,0.0,0.3,10.8,10.2
2,2017-03-10 15:15:43,2017-03-10 15:20:18,2,1.22284,1,N,162,237,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,4.583333333333333
2,2017-03-10 15:15:43,2017-03-10 15:23:12,1,2.59049,1,N,229,107,1,7.5,0.0,0.5,2.0,0.0,0.3,10.3,7.4833333333333325
2,2017-03-10 15:15:43,2017-03-10 15:20:31,1,1.39983,1,N,24,238,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,4.8
1,2017-03-10 15:15:44,2017-03-10 15:39:44,1,5.9533000000000005,1,Y,107,13,1,18.5,0.0,0.5,3.85,0.0,0.3,23.15,24.0
1,2017-03-10 15:15:44,2017-03-10 15:35:51,1,3.7007,1,N,170,68,1,14.0,0.0,0.5,2.95,0.0,0.3,17.75,20.116666666666667
1,2017-03-10 15:15:44,2017-03-10 15:46:33,1,19.308,2,N,134,100,1,52.0,0.0,0.5,5.0,5.54,0.3,63.34,30.81666666666667
2,2017-03-10 15:15:44,2017-03-10 15:17:39,1,0.98149,1,N,239,142,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,1.916666666666667
2,2017-03-10 15:15:44,2017-03-10 15:33:40,5,3.84551,1,N,43,230,1,13.5,0.0,0.5,2.0,0.0,0.3,16.3,17.933333333333334
2,2017-03-10 15:15:44,2017-03-10 15:19:58,1,0.8205899999999999,1,N,236,141,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,4.233333333333333
2,2017-03-10 15:15:44,2017-03-10 15:59:10,1,16.685329999999997,1,N,138,142,2,37.0,0.0,0.5,0.0,5.54,0.3,43.34,43.43333333333333
1,2017-03-10 15:15:45,2017-03-10 15:37:33,2,4.3443000000000005,1,N,161,236,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8,21.8
1,2017-03-10 15:15:45,2017-03-10 15:35:41,1,3.8616,1,N,236,74,1,13.5,0.0,0.5,2.85,0.0,0.3,17.15,19.933333333333334
2,2017-03-10 15:15:45,2017-03-10 15:18:52,1,1.7699,1,N,41,42,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,3.1166666666666667
2,2017-03-10 15:15:45,2017-03-10 15:42:21,1,6.452089999999999,1,N,249,25,1,19.0,0.0,0.5,4.0,0.0,0.3,23.8,26.6
2,2017-03-10 15:15:45,2017-03-10 15:41:22,1,8.270259999999999,1,N,88,48,1,20.5,0.0,0.5,4.26,0.0,0.3,25.56,25.61666666666667
1,2017-03-10 15:15:46,2017-03-10 15:25:14,2,1.2872,1,N,264,170,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35,9.466666666666667
2,2017-03-10 15:15:46,2017-03-10 15:32:43,1,3.79724,1,N,68,161,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96,16.950000000000006
2,2017-03-10 15:15:46,2017-03-10 15:24:40,1,1.4802799999999998,1,N,263,236,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8,8.9
2,2017-03-10 15:15:46,2017-03-10 16:10:59,1,34.142979999999994,2,N,132,161,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,55.21666666666667
1,2017-03-10 15:15:47,2017-03-10 15:20:33,1,1.2872,1,N,237,237,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,4.766666666666667
2,2017-03-10 15:15:47,2017-03-10 15:27:07,2,2.39741,1,N,236,43,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,11.333333333333336
2,2017-03-10 15:15:47,2017-03-10 15:23:06,2,2.18824,1,N,261,158,1,7.5,0.0,0.5,2.08,0.0,0.3,10.38,7.316666666666666
2,2017-03-10 15:15:47,2017-03-10 15:29:02,5,3.4915300000000005,1,N,262,239,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3,13.25
1,2017-03-10 15:15:48,2017-03-10 15:25:36,1,2.7353,1,N,79,162,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15,9.8
1,2017-03-10 15:15:48,2017-03-10 15:36:43,1,4.9879,1,N,186,144,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3,20.916666666666668
1,2017-03-10 15:15:48,2017-03-10 15:21:21,3,1.1263,1,N,236,237,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,5.55
1,2017-03-10 15:15:48,2017-03-10 15:26:24,1,2.7353,1,N,161,236,1,8.5,0.0,0.5,1.0,0.0,0.3,10.3,10.6
1,2017-03-10 15:15:48,2017-03-10 15:33:02,1,3.8616,1,N,170,263,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96,17.233333333333334
1,2017-03-10 15:15:48,2017-03-10 15:37:13,1,6.1141999999999985,1,N,75,233,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8,21.416666666666668
2,2017-03-10 15:15:48,2017-03-10 15:20:11,1,0.93322,1,N,113,211,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,4.383333333333334
1,2017-03-10 15:15:49,2017-03-10 15:29:42,1,2.0917,1,N,90,161,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,13.883333333333333
1,2017-03-10 15:15:49,2017-03-10 15:28:39,1,2.2526,1,N,234,161,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,12.833333333333336
1,2017-03-10 15:15:49,2017-03-10 15:32:09,1,3.3789,1,N,90,163,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75,16.333333333333336
2,2017-03-10 15:15:49,2017-03-10 15:26:07,1,2.3491400000000002,1,N,170,140,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,10.3
2,2017-03-10 15:15:49,2017-03-10 15:24:00,1,1.31938,1,N,236,236,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,8.183333333333334
2,2017-03-10 15:15:49,2017-03-10 15:29:05,1,4.537380000000001,1,N,231,234,1,12.0,0.0,0.5,3.84,0.0,0.3,16.64,13.266666666666667
1,2017-03-10 15:15:50,2017-03-10 15:31:00,1,3.3789,1,Y,163,90,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75,15.166666666666664
2,2017-03-10 15:15:50,2017-03-10 15:18:52,6,0.9975799999999999,1,N,48,230,1,4.0,0.0,0.5,1.2,0.0,0.3,6.0,3.033333333333333
2,2017-03-10 15:15:50,2017-03-10 15:28:51,2,1.609,1,N,236,237,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,13.016666666666667
2,2017-03-10 15:15:50,2017-03-10 15:25:02,2,1.7859900000000002,1,N,163,186,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96,9.2
2,2017-03-10 15:15:50,2017-03-10 15:34:40,1,5.5027800000000004,1,N,13,186,1,15.0,0.0,0.5,3.16,0.0,0.3,18.96,18.83333333333333
1,2017-03-10 15:15:51,2017-03-10 15:18:48,3,0.8045,1,N,238,238,1,4.5,0.0,0.5,1.0,0.0,0.3,6.3,2.95
1,2017-03-10 15:15:51,2017-03-10 15:26:26,1,2.4135,1,N,249,231,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15,10.583333333333334
2,2017-03-10 15:15:51,2017-03-10 15:28:43,1,3.74897,1,N,231,79,1,11.0,0.0,0.5,1.2,0.0,0.3,13.0,12.866666666666667
2,2017-03-10 15:15:51,2017-03-10 15:28:41,2,3.45935,1,N,163,90,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56,12.833333333333336
1,2017-03-10 15:15:52,2017-03-10 15:21:31,1,1.4481,1,N,144,231,1,5.5,0.0,0.5,1.85,0.0,0.3,8.15,5.65
1,2017-03-10 15:15:52,2017-03-10 15:22:01,1,1.2872,1,N,237,161,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15,6.15
1,2017-03-10 15:15:52,2017-03-10 15:56:31,2,27.0312,2,Y,132,170,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99,40.65
2,2017-03-10 15:15:52,2017-03-10 15:32:57,2,3.8616,1,N,170,114,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96,17.083333333333332
2,2017-03-10 15:15:52,2017-03-10 15:18:14,1,0.61142,1,N,233,162,1,3.5,0.0,0.5,0.86,0.0,0.3,5.16,2.3666666666666667
2,2017-03-10 15:15:52,2017-03-10 15:56:11,1,17.71509,1,N,249,138,1,37.0,0.0,0.5,11.34,0.0,0.3,49.14,40.31666666666667
2,2017-03-10 15:15:52,2017-03-10 15:20:48,2,1.01367,1,N,239,238,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,4.933333333333334
2,2017-03-10 15:15:52,2017-03-10 15:33:01,2,3.74897,1,N,236,162,1,12.5,0.0,0.5,3.32,0.0,0.3,16.62,17.15
2,2017-03-10 15:15:52,2017-03-10 15:25:42,1,3.52371,1,N,262,74,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,9.833333333333334
1,2017-03-10 15:15:53,2017-03-10 15:19:51,1,1.1263,1,N,161,161,1,4.5,0.0,0.5,1.3,0.0,0.3,6.6,3.9666666666666672
2,2017-03-10 15:15:53,2017-03-10 15:23:54,2,2.54222,1,N,236,74,1,7.5,0.0,0.5,1.24,0.0,0.3,9.54,8.016666666666667
2,2017-03-10 15:15:53,2017-03-10 15:22:53,1,2.2686900000000003,1,N,234,158,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,7.0
2,2017-03-10 15:15:53,2017-03-10 15:37:16,1,4.21558,1,N,202,68,1,14.5,0.0,0.5,10.0,0.0,0.3,25.3,21.383333333333333
1,2017-03-10 15:15:54,2017-03-10 15:25:01,1,1.9308,1,N,163,161,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95,9.116666666666667
2,2017-03-10 15:15:54,2017-03-10 15:21:00,1,1.15848,1,N,137,170,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,5.1
2,2017-03-10 15:15:54,2017-03-10 15:20:35,5,0.83668,1,N,100,48,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,4.683333333333334
2,2017-03-10 15:15:54,2017-03-10 15:19:24,1,0.93322,1,N,137,107,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36,3.5
2,2017-03-10 15:15:54,2017-03-10 15:38:27,2,5.02008,1,N,162,75,1,15.5,0.0,0.5,3.26,0.0,0.3,19.56,22.55
2,2017-03-10 15:15:54,2017-03-10 15:28:11,1,2.70312,1,N,141,263,1,9.5,0.0,0.5,2.0,0.0,0.3,12.3,12.283333333333333
2,2017-03-10 15:15:54,2017-03-10 15:20:25,1,1.3354700000000002,1,N,238,239,1,5.5,0.0,0.5,0.0,0.0,0.3,6.3,4.516666666666667
2,2017-03-10 15:15:55,2017-03-10 15:25:16,1,2.33305,1,N,249,231,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56,9.35
2,2017-03-10 15:15:55,2017-03-10 15:28:11,4,2.70312,1,N,186,163,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36,12.266666666666667
2,2017-03-10 15:15:55,2017-03-10 15:38:42,1,8.849499999999997,1,N,161,231,2,21.0,0.0,0.5,0.0,0.0,0.3,21.8,22.78333333333333
1,2017-03-10 15:15:56,2017-03-10 15:21:42,1,1.609,1,N,238,239,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,5.7666666666666675
1,2017-03-10 15:15:56,2017-03-10 15:22:09,1,1.4481,1,N,237,236,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8,6.216666666666668
2,2017-03-10 15:15:56,2017-03-10 15:30:15,1,5.56714,1,N,164,146,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16,14.316666666666665
2,2017-03-10 15:15:56,2017-03-10 16:23:07,1,30.571,2,N,166,132,1,52.0,0.0,0.5,14.58,5.54,0.3,72.92,67.18333333333334
2,2017-03-10 15:15:56,2017-03-10 15:35:35,1,5.87285,1,N,239,42,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8,19.65
1,2017-03-10 15:15:57,2017-03-10 15:19:06,1,1.4481,1,N,164,234,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95,3.15
1,2017-03-10 15:15:57,2017-03-10 15:21:47,1,1.4481,1,N,48,50,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55,5.833333333333332
1,2017-03-10 15:15:57,2017-03-10 15:49:26,1,19.308,1,N,138,161,1,36.5,0.0,0.5,8.55,5.54,0.3,51.39,33.48333333333333
2,2017-03-10 15:15:57,2017-03-10 15:29:06,2,2.13997,1,N,43,43,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36,13.15
2,2017-03-10 15:15:57,2017-03-10 15:27:56,5,3.16973,1,N,230,142,1,10.0,0.0,0.5,2.5,0.0,0.3,13.3,11.983333333333333
2,2017-03-10 15:15:57,2017-03-10 15:26:30,1,3.25018,1,N,237,107,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36,10.55
1,2017-03-10 15:15:58,2017-03-10 15:27:24,1,2.2526,1,N,229,48,1,8.5,0.0,0.5,2.3,0.0,0.3,11.6,11.433333333333335
1,2017-03-10 15:15:58,2017-03-10 15:19:40,1,0.6436000000000001,1,N,236,237,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,3.7
1,2017-03-10 15:15:58,2017-03-10 16:15:57,1,27.1921,2,N,132,230,1,52.0,0.0,0.5,12.0,5.54,0.3,70.34,59.98333333333333
1,2017-03-10 15:15:59,2017-03-10 15:33:10,1,3.7007,1,N,144,246,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8,17.183333333333334
1,2017-03-10 15:15:59,2017-03-10 15:48:26,1,8.688600000000001,1,N,87,188,1,22.5,0.0,0.5,3.0,0.0,0.3,26.3,32.45
1,2017-03-10 15:15:59,2017-03-10 15:28:12,1,2.4135,1,N,237,262,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,12.216666666666667
2,2017-03-10 15:15:59,2017-03-10 15:28:24,2,1.7699,1,N,236,237,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,12.416666666666664
2,2017-03-10 15:15:59,2017-03-10 15:33:27,1,5.647589999999999,1,N,261,186,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8,17.466666666666665
2,2017-03-10 15:15:59,2017-03-10 15:31:55,6,3.13755,1,N,79,162,1,12.0,1.0,0.5,2.0,0.0,0.3,15.8,15.933333333333335
1,2017-03-10 15:16:00,2017-03-10 15:29:42,1,3.7007,1,N,238,43,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75,13.7
1,2017-03-10 15:16:00,2017-03-10 15:46:39,1,15.9291,1,N,138,231,1,32.0,0.0,0.5,6.55,0.0,0.3,39.35,30.65
1,2017-03-10 15:16:01,2017-03-10 15:29:42,1,1.9308,1,N,164,163,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,13.683333333333335
1,2017-03-10 15:16:01,2017-03-10 15:26:38,1,1.4481,1,N,141,237,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,10.616666666666667
2,2017-03-10 15:16:01,2017-03-10 15:57:52,3,16.83014,1,N,230,138,1,36.5,0.0,0.5,8.57,5.54,0.3,51.41,41.85
2,2017-03-10 15:16:01,2017-03-10 15:28:28,5,2.59049,1,N,163,186,1,9.5,0.0,0.5,2.58,0.0,0.3,12.88,12.45
2,2017-03-10 15:16:01,2017-03-10 15:21:15,1,1.30329,1,N,162,161,1,5.5,0.0,0.5,1.89,0.0,0.3,8.19,5.233333333333333
2,2017-03-10 15:16:01,2017-03-10 15:28:43,1,2.5261299999999998,1,N,249,68,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,12.7
1,2017-03-10 15:16:02,2017-03-10 15:30:56,1,2.8962,1,N,186,233,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8,14.9
1,2017-03-10 15:16:02,2017-03-10 15:24:22,1,1.7699,1,N,234,114,1,7.0,0.0,0.5,1.5,0.0,0.3,9.3,8.333333333333334
1,2017-03-10 15:16:02,2017-03-10 15:18:21,1,0.4827,1,N,79,79,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3,2.316666666666667
1,2017-03-10 15:16:02,2017-03-10 15:48:58,1,23.1696,1,N,138,87,2,41.0,0.0,0.5,0.0,5.54,0.3,47.34,32.93333333333334
2,2017-03-10 15:16:02,2017-03-10 15:20:40,1,1.0619399999999999,1,N,263,263,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,4.633333333333334
2,2017-03-10 15:16:03,2017-03-10 15:18:39,5,0.90104,1,N,239,239,1,4.0,0.0,0.5,0.96,0.0,0.3,5.76,2.6
2,2017-03-10 15:16:03,2017-03-10 15:28:53,1,2.97665,1,N,239,236,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96,12.833333333333336
2,2017-03-10 15:16:03,2017-03-10 15:22:12,1,1.4641899999999999,1,N,158,249,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5,6.15
1,2017-03-10 15:16:04,2017-03-10 15:33:02,3,2.2526,1,N,170,48,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3,16.96666666666667
2,2017-03-10 15:16:04,2017-03-10 15:20:47,5,1.25502,1,N,224,79,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,4.716666666666667
1,2017-03-10 15:16:05,2017-03-10 15:25:11,1,0.8045,1,N,234,68,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35,9.1
1,2017-03-10 15:16:05,2017-03-10 15:27:32,1,2.5744,1,N,186,161,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75,11.45
1,2017-03-10 15:16:05,2017-03-10 15:22:05,1,0.8045,1,N,186,100,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55,6.0
2,2017-03-10 15:16:05,2017-03-10 15:30:52,1,8.479429999999999,1,N,162,209,1,17.5,0.0,0.5,3.66,0.0,0.3,21.96,14.783333333333333
2,2017-03-10 15:16:05,2017-03-10 15:28:05,2,3.33063,1,N,229,234,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5,12.0
2,2017-03-10 15:16:05,2017-03-10 16:19:25,1,29.34816,2,N,132,48,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,63.33333333333334
