VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2017-03-10 15:12:40,2017-03-10 15:14:31,2,0.45,1,N,234,234,1,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2017-03-10 15:12:40,2017-03-10 15:21:10,1,1.06,1,N,113,79,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2017-03-10 15:12:40,2017-03-10 15:28:41,1,1.47,1,N,236,237,1,11.0,0.0,0.5,2.95,0.0,0.3,14.75
2,2017-03-10 15:12:40,2017-03-10 15:23:35,1,1.16,1,N,236,237,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2017-03-10 15:12:40,2017-03-10 15:23:08,5,1.15,1,N,236,236,1,8.5,0.0,0.5,1.75,0.0,0.3,11.05
2,2017-03-10 15:12:40,2017-03-10 15:24:06,5,2.16,1,N,43,238,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
1,2017-03-10 15:12:41,2017-03-10 16:10:18,2,18.3,2,N,132,230,1,52.0,0.0,0.5,10.55,0.0,0.3,63.35
1,2017-03-10 15:12:41,2017-03-10 15:16:37,1,0.6,1,N,230,163,1,4.5,0.0,0.5,1.3,0.0,0.3,6.6
1,2017-03-10 15:12:41,2017-03-10 15:32:15,1,2.4,1,N,237,43,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3
1,2017-03-10 15:12:41,2017-03-10 15:18:11,4,0.7,1,N,163,161,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
1,2017-03-10 15:12:41,2017-03-10 15:18:07,1,1.1,1,N,143,239,1,6.0,0.0,0.5,0.0,0.0,0.3,6.8
1,2017-03-10 15:12:41,2017-03-10 15:19:34,1,1.7,1,N,140,233,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
1,2017-03-10 15:12:41,2017-03-10 15:16:53,1,0.5,1,N,113,79,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2017-03-10 15:12:41,2017-03-10 15:22:50,1,1.06,1,N,48,161,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2017-03-10 15:12:41,2017-03-10 15:19:01,2,1.23,1,N,238,43,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
1,2017-03-10 15:12:42,2017-03-10 15:19:36,1,1.0,1,N,237,236,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2017-03-10 15:12:42,2017-03-10 15:16:30,1,0.5,1,N,24,151,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2017-03-10 15:12:42,2017-03-10 15:39:29,2,2.3,1,N,107,100,1,17.0,0.0,0.5,1.2,0.0,0.3,19.0
1,2017-03-10 15:12:42,2017-03-10 15:20:13,1,0.9,1,N,237,163,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
2,2017-03-10 15:12:42,2017-03-10 15:21:11,6,0.96,1,N,100,163,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2017-03-10 15:12:42,2017-03-10 15:27:26,1,1.85,1,N,107,230,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
1,2017-03-10 15:12:43,2017-03-10 15:20:30,1,1.0,1,N,246,234,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
1,2017-03-10 15:12:43,2017-03-10 15:17:53,1,0.2,1,N,90,90,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2017-03-10 15:12:43,2017-03-10 16:23:27,1,11.8,1,N,164,138,1,52.0,0.0,0.5,0.0,5.54,0.3,58.34
2,2017-03-10 15:12:43,2017-03-10 15:19:47,1,1.2,1,N,237,236,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2017-03-10 15:12:44,2017-03-10 15:26:46,1,2.1,1,N,263,239,1,10.5,0.0,0.5,2.25,0.0,0.3,13.55
2,2017-03-10 15:12:44,2017-03-10 15:15:32,3,1.08,1,N,236,75,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2017-03-10 15:12:44,2017-03-10 15:24:53,1,1.91,1,N,75,166,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
2,2017-03-10 15:12:44,2017-03-10 15:17:22,3,0.78,1,N,163,142,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,2017-03-10 15:12:44,2017-03-10 15:26:46,1,3.2,1,N,79,141,1,12.5,0.0,0.5,3.32,0.0,0.3,16.62
1,2017-03-10 15:12:45,2017-03-10 15:23:35,2,1.3,1,N,143,238,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15
1,2017-03-10 15:12:45,2017-03-10 15:23:13,1,0.8,1,N,164,233,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2017-03-10 15:12:45,2017-03-10 15:18:04,5,0.76,1,N,262,237,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2017-03-10 15:12:45,2017-03-10 15:25:52,1,1.71,1,N,262,237,1,10.0,0.0,0.5,1.5,0.0,0.3,12.3
2,2017-03-10 15:12:45,2017-03-10 15:33:39,1,3.59,1,N,231,161,1,15.5,0.0,0.5,4.08,0.0,0.3,20.38
1,2017-03-10 15:12:46,2017-03-10 15:24:59,1,5.2,1,N,162,87,1,16.5,0.0,0.5,3.0,0.0,0.3,20.3
2,2017-03-10 15:12:46,2017-03-10 15:28:10,1,2.12,1,N,125,186,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
1,2017-03-10 15:12:47,2017-03-10 15:47:26,1,10.5,1,N,230,138,1,33.5,0.0,0.5,9.95,5.54,0.3,49.79
1,2017-03-10 15:12:47,2017-03-10 15:21:31,1,1.3,1,N,166,239,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2017-03-10 15:12:47,2017-03-10 15:23:20,2,1.67,1,N,238,143,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2017-03-10 15:12:47,2017-03-10 15:22:39,1,1.67,1,N,162,107,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2017-03-10 15:12:47,2017-03-10 15:27:24,1,1.85,1,N,163,164,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
1,2017-03-10 15:12:48,2017-03-10 15:35:39,1,4.2,1,N,158,239,1,18.0,0.0,0.5,4.7,0.0,0.3,23.5
1,2017-03-10 15:12:48,2017-03-10 15:30:12,2,3.0,1,N,142,113,1,13.5,0.0,0.5,3.55,0.0,0.3,17.85
1,2017-03-10 15:12:48,2017-03-10 15:27:25,1,1.8,1,N,236,161,1,11.0,0.0,0.5,2.35,0.0,0.3,14.15
1,2017-03-10 15:12:48,2017-03-10 15:53:52,1,10.4,1,N,138,239,1,37.5,0.0,0.5,8.75,5.54,0.3,52.59
2,2017-03-10 15:12:48,2017-03-10 15:21:37,1,1.03,1,N,186,107,1,7.5,0.0,0.5,2.08,0.0,0.3,10.38
2,2017-03-10 15:12:48,2017-03-10 15:22:47,2,1.61,1,N,238,75,1,8.5,0.0,0.5,2.32,0.0,0.3,11.62
2,2017-03-10 15:12:48,2017-03-10 15:22:18,2,1.56,1,N,161,236,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,2017-03-10 15:12:49,2017-03-10 16:16:01,1,17.5,2,Y,264,264,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99
1,2017-03-10 15:12:49,2017-03-10 16:28:03,2,6.2,1,N,138,196,2,24.5,0.0,0.5,0.0,0.0,0.3,25.3
2,2017-03-10 15:12:49,2017-03-10 15:25:47,1,1.82,1,N,236,151,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2017-03-10 15:12:49,2017-03-10 15:19:25,1,0.88,1,N,161,170,1,6.0,0.0,0.5,2.04,0.0,0.3,8.84
2,2017-03-10 15:12:49,2017-03-10 15:27:25,1,1.98,1,N,238,141,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
2,2017-03-10 15:12:49,2017-03-10 15:37:52,1,4.14,1,N,246,263,2,19.0,0.0,0.5,0.0,0.0,0.3,19.8
1,2017-03-10 15:12:50,2017-03-10 15:20:55,1,1.2,1,N,246,50,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1,2017-03-10 15:12:50,2017-03-10 15:38:03,2,2.5,1,N,140,48,1,16.0,0.0,0.5,3.35,0.0,0.3,20.15
2,2017-03-10 15:12:50,2017-03-10 15:21:41,1,2.17,1,N,79,229,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2017-03-10 15:12:50,2017-03-10 15:18:01,5,0.93,1,N,142,239,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
2,2017-03-10 15:12:50,2017-03-10 15:26:55,1,1.66,1,N,90,162,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2017-03-10 15:12:50,2017-03-10 15:20:05,1,0.87,1,N,13,45,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
1,2017-03-10 15:12:51,2017-03-10 15:37:25,1,8.7,1,N,164,138,1,28.0,0.0,0.5,6.85,5.54,0.3,41.19
1,2017-03-10 15:12:51,2017-03-10 15:16:45,3,0.6,1,N,237,162,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2017-03-10 15:12:51,2017-03-10 15:17:56,1,1.0,1,N,186,234,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
2,2017-03-10 15:12:51,2017-03-10 15:33:59,5,1.61,1,N,107,68,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
1,2017-03-10 15:12:52,2017-03-10 15:20:45,1,0.4,1,N,161,162,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2017-03-10 15:12:52,2017-03-10 15:24:55,1,2.5,1,N,68,142,1,10.5,0.0,0.5,2.25,0.0,0.3,13.55
2,2017-03-10 15:12:52,2017-03-10 15:26:19,1,1.96,1,N,125,186,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2017-03-10 15:12:52,2017-03-10 15:21:17,1,2.08,1,N,158,13,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2017-03-10 15:12:52,2017-03-10 15:17:11,5,0.7,1,N,233,229,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2017-03-10 15:12:52,2017-03-10 15:18:11,1,0.8,1,N,236,75,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
1,2017-03-10 15:12:53,2017-03-10 15:25:44,1,2.6,1,Y,233,145,1,11.0,0.0,0.5,3.45,5.54,0.3,20.79
1,2017-03-10 15:12:53,2017-03-10 15:18:52,1,0.9,1,N,236,263,1,6.0,0.0,0.5,0.68,0.0,0.3,7.48
1,2017-03-10 15:12:53,2017-03-10 15:27:43,1,1.7,1,N,237,236,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
2,2017-03-10 15:12:53,2017-03-10 15:26:54,1,2.0,1,N,237,161,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
2,2017-03-10 15:12:53,2017-03-10 15:25:46,1,1.61,1,N,239,236,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2017-03-10 15:12:53,2017-03-10 15:25:31,2,0.94,1,N,230,161,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2017-03-10 15:12:53,2017-03-10 15:21:25,3,1.12,1,N,48,230,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
1,2017-03-10 15:12:54,2017-03-10 15:22:10,1,0.9,1,N,238,43,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
2,2017-03-10 15:12:54,2017-03-10 15:30:55,5,2.22,1,N,262,43,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96
1,2017-03-10 15:12:55,2017-03-10 15:20:02,1,0.9,1,N,229,141,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2017-03-10 15:12:55,2017-03-10 15:22:26,1,0.5,1,N,164,186,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
2,2017-03-10 15:12:55,2017-03-10 15:35:46,1,6.99,1,N,12,163,1,24.0,0.0,0.5,6.2,0.0,0.3,31.0
2,2017-03-10 15:12:55,2017-03-10 15:22:48,1,1.56,1,N,237,236,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
1,2017-03-10 15:12:56,2017-03-10 15:20:46,1,0.8,1,N,107,137,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2017-03-10 15:12:56,2017-03-10 15:14:34,1,0.3,1,N,163,163,1,3.5,0.0,0.5,0.85,0.0,0.3,5.15
1,2017-03-10 15:12:56,2017-03-10 15:30:42,2,2.9,1,N,43,79,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
2,2017-03-10 15:12:56,2017-03-10 15:20:50,1,0.0,1,N,50,239,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2017-03-10 15:12:56,2017-03-10 15:33:02,1,2.49,1,N,234,162,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3
1,2017-03-10 15:12:57,2017-03-10 15:38:38,1,4.5,1,N,158,97,2,19.0,0.0,0.5,0.0,0.0,0.3,19.8
2,2017-03-10 15:12:57,2017-03-10 15:20:27,1,1.89,1,N,33,25,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
1,2017-03-10 15:12:58,2017-03-10 15:23:44,1,1.5,1,N,237,48,1,8.5,0.0,0.5,0.7,0.0,0.3,10.0
1,2017-03-10 15:12:58,2017-03-10 15:25:03,1,1.9,1,N,43,238,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95
1,2017-03-10 15:12:58,2017-03-10 15:19:43,1,0.8,1,N,230,186,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
2,2017-03-10 15:12:58,2017-03-10 15:24:51,5,1.24,1,N,161,137,1,9.0,0.0,0.5,1.0,0.0,0.3,10.8
1,2017-03-10 15:12:59,2017-03-10 15:31:10,1,4.4,1,N,140,113,1,16.0,0.0,0.5,3.35,0.0,0.3,20.15
1,2017-03-10 15:12:59,2017-03-10 15:30:01,1,1.8,1,N,170,90,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35
1,2017-03-10 15:12:59,2017-03-10 15:40:33,1,9.4,1,N,230,138,1,30.0,0.0,0.5,7.25,5.54,0.3,43.59
2,2017-03-10 15:12:59,2017-03-10 15:20:49,2,0.85,1,N,161,163,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2017-03-10 15:12:59,2017-03-10 15:29:34,1,1.96,1,N,238,263,1,12.0,0.0,0.5,3.2,0.0,0.3,16.0
1,2017-03-10 15:13:00,2017-03-10 15:35:38,1,2.9,1,N,236,161,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8
1,2017-03-10 15:13:00,2017-03-10 15:25:51,1,1.0,1,N,162,186,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75
2,2017-03-10 15:13:00,2017-03-10 15:19:24,3,0.86,1,N,137,234,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
1,2017-03-10 15:13:01,2017-03-10 15:19:59,1,0.9,1,N,79,79,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8
1,2017-03-10 15:13:01,2017-03-10 15:28:26,2,2.7,1,N,161,236,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35
1,2017-03-10 15:13:01,2017-03-10 15:55:46,1,9.8,1,N,138,230,2,36.5,0.0,0.5,0.0,5.54,0.3,42.84
1,2017-03-10 15:13:01,2017-03-10 15:24:36,1,1.8,1,N,162,236,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95
2,2017-03-10 15:13:01,2017-03-10 15:18:29,2,0.92,1,N,236,238,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5
2,2017-03-10 15:13:02,2017-03-10 15:44:35,3,5.49,1,N,48,42,1,23.5,0.0,0.5,4.86,0.0,0.3,29.16
2,2017-03-10 15:13:02,2017-03-10 15:22:07,1,1.25,1,N,234,68,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
1,2017-03-10 15:13:03,2017-03-10 15:24:19,1,1.7,1,N,148,158,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35
1,2017-03-10 15:13:03,2017-03-10 15:27:29,1,2.0,1,N,161,141,1,11.0,0.0,0.5,2.35,0.0,0.3,14.15
2,2017-03-10 15:13:03,2017-03-10 15:23:04,1,1.54,1,N,238,236,1,8.5,0.0,0.5,2.32,0.0,0.3,11.62
2,2017-03-10 15:13:03,2017-03-10 15:21:43,1,1.66,1,N,163,137,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2017-03-10 15:13:03,2017-03-10 15:32:20,5,2.81,1,N,141,246,1,14.0,0.0,0.5,2.0,0.0,0.3,16.8
1,2017-03-10 15:13:04,2017-03-10 15:26:22,3,1.8,1,N,151,263,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8
1,2017-03-10 15:13:04,2017-03-10 15:24:45,1,1.1,1,N,234,137,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25
1,2017-03-10 15:13:05,2017-03-10 15:24:06,1,2.2,1,N,263,74,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95
1,2017-03-10 15:13:05,2017-03-10 15:54:23,1,17.6,2,N,132,74,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
1,2017-03-10 15:13:05,2017-03-10 15:49:54,1,10.8,1,N,138,211,1,35.5,0.0,0.5,7.25,0.0,0.3,43.55
1,2017-03-10 15:13:05,2017-03-10 15:14:25,1,0.3,1,N,238,151,1,3.0,0.0,0.5,0.5,0.0,0.3,4.3
1,2017-03-10 15:13:05,2017-03-10 15:48:27,1,10.5,1,N,138,230,1,35.0,0.0,0.5,7.0,5.54,0.3,48.34
2,2017-03-10 15:13:05,2017-03-10 15:27:35,1,1.98,1,N,162,237,1,11.0,0.0,0.5,0.0,0.0,0.3,11.8
2,2017-03-10 15:13:05,2017-03-10 15:37:18,2,3.81,1,N,148,230,1,17.5,0.0,0.5,3.66,0.0,0.3,21.96
2,2017-03-10 15:13:05,2017-03-10 15:27:05,1,2.55,1,N,249,87,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
1,2017-03-10 15:13:06,2017-03-10 15:19:01,1,0.9,1,N,107,170,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
1,2017-03-10 15:13:06,2017-03-10 15:34:04,2,3.3,1,N,148,230,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
1,2017-03-10 15:13:06,2017-03-10 16:02:37,1,13.6,1,N,132,97,1,45.5,0.0,0.5,9.25,0.0,0.3,55.55
2,2017-03-10 15:13:06,2017-03-10 15:21:45,1,0.76,1,N,186,161,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2017-03-10 15:13:06,2017-03-10 15:24:10,1,1.11,1,N,161,163,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
1,2017-03-10 15:13:07,2017-03-10 15:13:15,1,0.0,1,N,239,239,1,2.5,0.0,0.5,26.0,0.0,0.3,29.3
1,2017-03-10 15:13:07,2017-03-10 15:13:07,1,0.0,1,N,34,264,2,37.0,0.0,0.5,0.0,0.0,0.3,37.8
1,2017-03-10 15:13:07,2017-03-10 15:41:11,1,3.8,1,N,209,186,1,19.0,0.0,0.5,2.0,0.0,0.3,21.8
1,2017-03-10 15:13:07,2017-03-10 15:35:22,1,4.2,1,N,68,166,2,17.5,0.0,0.5,0.0,0.0,0.3,18.3
1,2017-03-10 15:13:07,2017-03-10 15:19:32,2,0.9,1,N,244,116,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
1,2017-03-10 15:13:07,2017-03-10 15:22:06,1,1.1,1,N,140,229,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
1,2017-03-10 15:13:07,2017-03-10 15:35:13,4,4.7,1,N,264,264,2,19.5,0.0,0.5,0.0,0.0,0.3,20.3
1,2017-03-10 15:13:07,2017-03-10 15:28:40,1,1.3,1,N,107,246,1,10.5,0.0,0.5,2.25,0.0,0.3,13.55
1,2017-03-10 15:13:08,2017-03-10 15:23:53,4,1.0,1,N,224,234,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,2017-03-10 15:13:08,2017-03-10 15:29:16,1,2.1,1,N,262,238,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35
1,2017-03-10 15:13:08,2017-03-10 15:13:59,1,0.1,1,N,264,264,2,2.5,0.0,0.5,0.0,0.0,0.3,3.3
2,2017-03-10 15:13:08,2017-03-10 15:18:21,1,1.13,1,N,50,143,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2017-03-10 15:13:09,2017-03-10 15:24:48,1,1.0,1,N,162,100,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15
1,2017-03-10 15:13:09,2017-03-10 15:24:19,2,1.4,1,N,234,170,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15
2,2017-03-10 15:13:09,2017-03-10 15:16:11,1,0.59,1,N,237,237,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2017-03-10 15:13:09,2017-03-10 16:24:22,5,20.46,2,N,132,231,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
2,2017-03-10 15:13:09,2017-03-10 15:30:59,1,2.63,1,N,107,87,1,13.5,0.0,0.5,4.29,0.0,0.3,18.59
1,2017-03-10 15:13:10,2017-03-10 16:14:46,1,17.3,2,N,13,132,1,52.0,0.0,0.5,12.0,0.0,0.3,64.8
1,2017-03-10 15:13:10,2017-03-10 15:23:10,1,1.0,1,N,236,237,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
1,2017-03-10 15:13:10,2017-03-10 15:27:33,2,1.3,1,N,233,186,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95
1,2017-03-10 15:13:10,2017-03-10 15:22:09,1,1.7,1,N,229,263,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,2017-03-10 15:13:10,2017-03-10 15:18:44,1,0.7,1,N,163,142,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2017-03-10 15:13:10,2017-03-10 15:25:00,1,1.5,1,N,87,144,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75
1,2017-03-10 15:13:10,2017-03-10 15:16:42,1,0.6,1,N,79,79,3,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2017-03-10 15:13:10,2017-03-10 15:20:10,1,0.9,1,N,237,161,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2017-03-10 15:13:10,2017-03-10 15:25:56,1,1.7,1,N,90,79,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35
1,2017-03-10 15:13:10,2017-03-10 15:18:23,1,0.7,1,N,144,148,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2017-03-10 15:13:10,2017-03-10 15:16:56,1,0.69,1,N,163,162,1,4.5,0.0,0.5,1.59,0.0,0.3,6.89
2,2017-03-10 15:13:10,2017-03-10 15:22:27,1,1.58,1,N,161,236,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,2017-03-10 15:13:11,2017-03-10 15:22:54,1,1.4,1,N,236,161,1,8.5,0.0,0.5,2.3,0.0,0.3,11.6
1,2017-03-10 15:13:11,2017-03-10 15:20:43,2,1.0,1,N,231,211,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
2,2017-03-10 15:13:11,2017-03-10 15:34:15,1,3.34,1,N,90,141,1,15.0,0.0,0.5,3.0,0.0,0.3,18.8
2,2017-03-10 15:13:11,2017-03-10 15:31:28,3,2.72,1,N,237,238,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
1,2017-03-10 15:13:12,2017-03-10 15:22:12,2,1.0,1,N,234,161,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1,2017-03-10 15:13:12,2017-03-10 15:15:36,2,0.2,1,N,236,236,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2017-03-10 15:13:12,2017-03-10 15:21:33,1,0.65,1,N,231,231,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
2,2017-03-10 15:13:12,2017-03-10 15:29:39,5,1.92,1,N,43,142,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
2,2017-03-10 15:13:12,2017-03-10 15:40:39,1,6.79,1,N,13,164,1,26.0,0.0,0.5,0.0,0.0,0.3,26.8
2,2017-03-10 15:13:12,2017-03-10 15:30:45,1,2.07,1,N,230,237,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
2,2017-03-10 15:13:12,2017-03-10 15:46:37,6,4.6,1,N,234,263,1,23.0,0.0,0.5,4.0,0.0,0.3,27.8
1,2017-03-10 15:13:13,2017-03-10 15:31:04,1,3.8,1,N,239,246,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8
1,2017-03-10 15:13:13,2017-03-10 15:28:14,1,2.6,1,N,231,25,1,11.5,0.0,0.5,3.05,0.0,0.3,15.35
1,2017-03-10 15:13:13,2017-03-10 15:20:08,1,0.8,1,N,233,162,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
1,2017-03-10 15:13:13,2017-03-10 15:16:38,1,0.7,1,N,163,50,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35
1,2017-03-10 15:13:13,2017-03-10 15:21:49,1,1.8,1,N,211,90,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
2,2017-03-10 15:13:13,2017-03-10 15:39:31,1,9.34,1,N,162,138,1,30.0,0.0,0.5,9.08,5.54,0.3,45.42
1,2017-03-10 15:13:14,2017-03-10 15:17:57,1,0.9,1,N,186,68,1,5.5,0.0,0.5,1.55,0.0,0.3,7.85
1,2017-03-10 15:13:14,2017-03-10 15:36:31,2,2.8,1,N,43,262,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8
2,2017-03-10 15:13:14,2017-03-10 15:38:55,1,3.94,1,N,164,239,1,18.5,0.0,0.5,1.0,0.0,0.3,20.3
2,2017-03-10 15:13:14,2017-03-10 15:55:41,1,13.97,2,N,229,132,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
2,2017-03-10 15:13:14,2017-03-10 15:20:37,1,1.11,1,N,161,164,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
1,2017-03-10 15:13:15,2017-03-10 15:42:55,1,3.7,1,N,41,161,1,20.0,0.0,0.5,3.12,0.0,0.3,23.92
1,2017-03-10 15:13:15,2017-03-10 15:29:08,1,2.5,1,N,79,161,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95
1,2017-03-10 15:13:15,2017-03-10 15:25:42,1,1.0,1,N,170,186,1,9.0,0.0,0.5,2.9,0.0,0.3,12.7
1,2017-03-10 15:13:15,2017-03-10 15:25:00,1,2.4,1,N,236,166,1,10.5,0.0,0.5,3.0,0.0,0.3,14.3
2,2017-03-10 15:13:15,2017-03-10 15:21:12,1,1.15,1,N,161,234,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2017-03-10 15:13:16,2017-03-10 15:26:20,3,1.81,1,N,143,143,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2017-03-10 15:13:16,2017-03-10 15:40:15,2,3.91,1,N,107,263,2,19.5,0.0,0.5,0.0,0.0,0.3,20.3
1,2017-03-10 15:13:17,2017-03-10 15:14:33,1,0.4,1,N,237,237,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
1,2017-03-10 15:13:17,2017-03-10 15:25:51,1,4.1,1,N,233,75,1,14.0,0.0,0.5,1.0,0.0,0.3,15.8
1,2017-03-10 15:13:17,2017-03-10 15:21:49,1,1.5,1,N,13,125,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
1,2017-03-10 15:13:17,2017-03-10 15:20:53,3,1.1,1,N,238,43,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
